filer,filingYear,name,description,fmv,nature,acquired,disposed,formUrl,legislatorDigitalDemocracyUrl
Laura Friedman,2023,Alibaba,E-Commerce,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Alphabet,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Amgen Inc.,Pharmaceutical Manufacturing,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Apple,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Bloom Energy Corporation,Energy,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Canadian Imperial Bank Of Commerce,Banking,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Elanco Animal Health Inc.,Veterinary Health Products,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Exact Sciences Corp.,Medical Laboratory Services,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Ford Motor Company,Automotive,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
Laura Friedman,2023,Gen Digital,Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/9de665f6-da0d-45dd-b2fd-7b16067ad67c.pdf,https://digitaldemocracy.calmatters.org/legislators/laura-friedman-100935
